6.952698580539977691e-01,7.702778495365090183e-01,7.308607932384623140e-01,7.122099108683206392e-01,8.359196003675284370e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.166341160022061265e-07,1.467126522356011818e-04,3.946263571635800771e-01,2.597698528218928549e-01,3.479733018638549447e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
1.406663203888406321e-07,1.411000702195232037e-05,4.979535504091858744e-04,2.772622815862356704e-01,9.274379717278641300e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
3.525012878449611489e-06,2.398274540715281296e-03,6.860075760475426998e-01,7.058886611988212101e-01,5.387775269093596497e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
6.121000197784274693e-06,1.977620028750441510e-04,7.608404936052788337e-01,7.144750283941248004e-01,5.437385137357100273e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
8.627490831008223282e-06,5.452052478102959875e-05,4.859593241336729874e-01,2.663703076755877808e-01,3.154800394702983457e-01,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
2.641245637671719645e-06,3.346835582946087184e-01,7.742125152592110870e-01,7.724663810460685731e-01,7.267837003511591343e-01,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
1.220408024446388573e-05,6.181287374303926169e-06,3.287532066956796450e-01,3.161043530694542802e-01,3.154800394702983457e-01,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
5.168183846621888177e-06,2.236627322374817872e-02,7.090160296568492893e-01,5.678117075108370937e-01,6.840786118398070048e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
1.043057667285006342e-06,2.966996362752679603e-05,5.206881427901635107e-01,4.114714270076926805e-01,3.973405506918895047e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
7.098275561954592305e-01,8.054211268000113222e-01,8.309793937298628475e-01,7.854344093617758871e-01,7.749704795962089054e-01,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
4.306908773544645408e-01,5.514159318994065195e-01,7.742844318072779064e-01,8.137412331235980290e-01,7.519812724145407135e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
5.494638754343955656e-01,6.205647805235638970e-01,7.950230262953961180e-01,8.063970902591044432e-01,7.162881613300768890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
3.708014820840095624e-07,3.811775120044370163e-06,3.963224488514772714e-01,4.575529551269493234e-01,4.261902912715390679e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
6.463565015626772103e-01,6.827913537655561083e-01,7.212579579593626500e-01,8.787655641832796682e-01,7.142537864161434547e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
1.938486477552767560e-05,6.140898878942134564e-05,8.015526963723842990e-02,2.843393091041199749e-01,1.631061107200267868e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
5.832992222886471654e-05,4.067135308165842442e-07,3.826749717831879338e-01,4.213852429907217756e-01,4.263852505125111381e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
1.477933021916474508e-06,4.260858521885706705e-05,8.057370284037329577e-01,7.961222455466753223e-01,6.447956221699427948e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
5.179422572005861758e-01,6.364268713112730680e-01,8.137967516501338761e-01,8.159083619957694378e-01,7.611208883258062663e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
9.941610145288865008e-06,1.504824867871318306e-06,7.595504685309256709e-01,7.404878547755461282e-01,6.716645626258712642e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.530114727741625928e-05,3.085028181003295544e-06,3.005639502458615775e-01,3.738432668237222645e-01,1.531925932583093897e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
2.921719113046320524e-06,1.607063309500555981e-04,3.861343221416946858e-01,4.819968535756786743e-01,3.000243152602530272e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
4.232474146807426691e-07,1.070231263621506643e-05,2.530433977571519000e-01,1.990237292117365275e-01,2.352585029402991246e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.220408024446388573e-05,1.764704139457360017e-04,3.287532066956796450e-01,4.012470001951656817e-01,3.768036118298170867e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
5.426838871627346001e-06,8.864906900269376930e-04,7.703836983069723976e-01,7.906517682455376228e-01,6.938324074689634635e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.518510696949645431e-06,4.503912685487469520e-06,3.096815896351994835e-01,2.829773746867642048e-01,1.996123489265346218e-01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
7.098275561954592305e-01,8.418150692801885659e-01,8.309793937298628475e-01,7.854344093617758871e-01,7.749704795962089054e-01,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.911658775596637206e-06,8.031935643959570159e-03,5.557100036783275687e-01,6.835915200875151143e-01,5.001987572133275162e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
3.525012878449611489e-06,2.398274540715281296e-03,6.860075760475426998e-01,7.058886611988212101e-01,5.387775269093596497e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
5.192699839388742467e-01,5.902360825853367743e-01,7.052412942971898469e-01,7.134954407534112031e-01,7.275038431228586511e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.794670078159990824e-06,1.773121773560981662e-03,6.565026721323077297e-01,7.324437336529725506e-01,6.105927891219203874e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
1.779769106854484301e-05,4.893742686672636691e-03,6.840646476757107353e-01,7.965760001046898742e-01,6.279112616777738909e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
2.427776060280824297e-07,3.811775120044370163e-06,3.963224488514772714e-01,4.575529551269493234e-01,3.517419420521644691e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
1.008924268579170777e-05,2.682761568191187980e-04,4.375512642592337409e-01,3.168201783372860403e-01,2.613967236318657239e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
2.529605084240563184e-04,8.897833742109789376e-04,4.916989669243343464e-01,5.152946725378950710e-01,4.737314411795205404e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
4.663136521097882391e-05,2.567318917240852573e-04,6.313651960286729148e-01,6.839351805099747050e-01,6.562567219010504438e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
5.222348516837610477e-01,6.968686404043514804e-01,6.992789427123016210e-01,6.792599341972852534e-01,7.154176465463024659e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.525012878449611489e-06,2.398274540715281296e-03,6.860075760475426998e-01,7.050536644672497077e-01,5.367506708914335789e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.833444604469278558e-06,4.342994456817436232e-05,7.608216554720177438e-01,7.449957723497032669e-01,5.838349490993156587e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
8.845465996202360568e-06,6.956883181035567040e-05,4.623033343934166428e-01,3.621330697419773426e-01,3.525963122292340435e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
1.947088301838362061e-06,3.699080764804608089e-05,3.093128151840383588e-01,3.121925647810236404e-01,2.806291753913052744e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
4.872440908393175230e-01,6.036808866104668159e-01,7.690193202087367563e-01,7.780990052443226279e-01,7.026313032503872513e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.272310753736287727e-05,1.331743373971449543e-03,7.335980123699816779e-01,7.555968256126408544e-01,7.267898731962547654e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.177697755150005410e-01,8.780606004293941558e-01,8.804719965537329829e-01,8.005844212664970927e-01,8.036721922713880861e-01,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.711224729986007054e-01,8.390504086417783780e-01,9.319658050073921229e-01,8.814474836074494002e-01,8.496756116216183097e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.615590492698611769e-01,8.596702324029231734e-01,7.590205616924826648e-01,8.213329443688361930e-01,8.755192025097711106e-01,5.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
3.037211010895766387e-08,5.283793168625866912e-03,5.550795124677799786e-01,5.326991352383495526e-01,5.031089698832375001e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
4.638505021711650800e-01,5.631321575951888647e-01,7.339879215427872472e-01,7.595562773630833986e-01,6.453362997632101639e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
2.133242665396621737e-06,5.630418201208565532e-05,5.606677623798366206e-01,5.681416700948844767e-01,5.503804309423282470e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
4.913825329565796873e-01,6.678794107377060696e-01,7.777878579900312506e-01,7.662251522904123258e-01,7.015480763430698152e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.244543492468769968e-01,5.923460735147251244e-02,6.609964718840540820e-01,7.531006157301775028e-01,6.766340517823051792e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
3.077486966887997446e-05,1.556873372063269367e-04,6.825330002051025469e-01,6.407502194441654364e-01,5.226115088287063282e-01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
1.762509804676319711e-03,6.997748507193991266e-04,7.426462380649082595e-01,7.630227822862944986e-01,6.753717988076846090e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
